,최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),가조시간(hr),합계 일사량(MJ/m2),평균 전운량(1/10),env_slopesolar,env_levelsolar,match_solar,watt
31,13.4,18.2,26.7,1.1,93.5,14.0,6.02,9.4,1178.5835813492063,1124.3226686507937,1436.111111111111,59.64465363343255
32,15.4,22.8,0.0,3.6,62.0,14.1,20.84,4.1,5775.828125,5308.910714285714,5080.555555555556,259.36176970486105
33,17.1,25.8,0.0,4.0,36.8,14.1,27.76,4.4,7065.584821428572,6403.531001984127,6816.666666666667,308.5812850570436
34,15.0,22.8,0.0,3.8,46.6,14.1,26.44,3.9,5179.5421626984125,4732.912698412699,6594.444444444445,231.10381464533734
35,13.6,25.9,0.0,3.8,30.5,14.2,28.93,0.8,7263.480902777777,6664.514136904762,7138.888888888887,312.2938580109127
36,19.5,29.3,0.0,3.1,22.9,14.2,22.47,8.1,5741.598214285714,5096.89558531746,5705.555555555557,240.8542134300595
37,14.8,22.5,10.0,1.9,72.3,14.2,4.19,9.4,929.0029761904763,890.4174107142858,997.2222222222222,48.11333324652777
38,14.2,17.8,0.0,1.4,88.4,14.3,7.07,8.8,2015.6421130952383,1944.7589285714284,1674.9999999999995,96.64360374503968
39,15.3,24.9,0.0,1.6,82.6,14.3,23.19,4.3,5510.601438492064,4915.72371031746,6052.777777777778,241.52964446924597
40,14.7,18.1,22.1,2.2,96.4,14.3,6.36,8.9,640.4067460317459,613.142361111111,1647.2222222222222,32.45185611359127
41,9.2,16.7,26.0,3.4,84.9,14.3,6.52,9.3,1480.5158730158732,1446.6703869047622,1483.3333333333335,75.96819215029763
42,8.6,14.2,5.0,2.7,81.4,14.4,10.58,7.8,2789.2388392857147,2664.4293154761904,2502.7777777777774,133.7675639012897
43,8.3,16.6,0.0,1.9,72.9,14.4,24.54,6.0,5618.51884920635,5103.869791666667,6130.555555555555,249.81511875
44,12.4,17.2,4.1,1.8,81.1,14.4,10.85,9.1,1458.8028273809523,1406.8955853174602,2686.1111111111113,71.58185233614951
45,12.7,20.9,0.0,1.5,81.6,14.4,25.62,7.9,5929.6547619047615,5498.7485119047615,6380.555555555556,260.7042294518849
46,14.6,24.8,0.4,1.7,70.5,14.5,17.51,4.8,5981.633432539683,5598.807043650793,4205.555555555556,257.7058635044643
47,18.3,25.2,0.0,2.2,55.8,14.5,20.2,7.3,4493.435515873016,4222.215277777777,4791.666666666667,202.7812161582341
48,15.0,26.3,0.0,2.2,61.0,14.5,22.3,8.8,3638.2403593830004,3348.376984126984,5675.0,159.4316660486271
49,15.0,24.5,0.0,2.2,45.1,14.5,29.77,0.4,7275.8120039682535,6865.809771825398,7302.777777777777,310.60541877480154
50,15.6,24.0,0.0,2.1,56.9,14.5,23.34,5.6,4522.767361111111,4268.187748015873,5947.222222222223,198.2510146453373
51,14.3,24.5,0.0,1.8,58.4,14.6,29.63,0.1,7118.6541298643115,6773.670530913978,7255.555555555555,305.0073539970558
52,13.1,27.5,0.0,1.4,52.3,14.6,30.46,0.0,7371.884672619048,7016.766121031746,7475.000000000001,309.45623242807545
53,14.8,22.9,0.0,1.4,68.6,14.6,27.59,4.3,6258.099206349206,5775.400545634921,6852.777777777778,267.52312173379096
54,21.1,28.0,0.0,4.1,44.6,14.6,29.54,3.6,7212.756448412698,6845.078621031746,7352.777777777777,308.8385124627976
55,16.3,26.8,0.0,2.4,44.0,14.6,14.31,7.8,2541.7093253968255,2377.0009920634916,3188.8888888888887,116.41426882440476
56,16.2,28.7,0.0,2.6,54.8,14.6,27.94,2.5,6862.839781746032,6481.697172619048,6852.777777777777,292.5175110243056
57,22.8,32.6,0.0,3.8,47.5,14.7,27.44,0.3,6434.762820512821,6045.615384615385,6727.777777777777,270.5416637820513
58,17.1,25.7,0.0,1.8,78.0,14.7,13.52,3.3,5718.403846153848,5321.294871794872,3233.3333333333335,247.4903698717949
59,15.2,24.5,0.0,1.7,75.8,14.7,26.61,4.3,6003.73717948718,5599.410256410257,6600.0,264.39657980769226
60,16.6,28.7,0.0,1.3,67.3,14.7,27.45,2.6,6686.128205128205,6285.99358974359,6725.0,282.11646794871797
61,20.7,33.1,0.0,2.2,52.8,14.7,27.5,1.9,6488.173076923075,6148.942307692308,6738.888888888889,274.0590833333333
62,25.7,34.5,0.0,2.1,53.6,14.7,26.47,3.6,6327.538461538461,5929.076923076923,6622.222222222222,260.57539230769225
63,22.7,32.5,3.4,1.7,64.1,14.7,21.85,7.9,4959.153846153846,4589.115384615386,5483.333333333333,208.19275384615383
64,22.2,31.0,0.6,1.7,66.1,14.8,28.27,5.4,6904.698717948719,6600.051282051283,6952.777777777778,285.67994839743596
65,21.2,26.2,0.0,1.2,76.6,14.8,15.2,8.6,3581.685897435898,3379.044871794871,3594.444444444445,160.56149647435896
66,22.2,31.2,0.0,1.8,55.8,14.8,28.29,5.8,6859.198717948717,6549.012820512821,7097.222222222223,287.07844134615385
67,23.4,32.6,0.0,3.0,55.6,14.8,18.83,5.0,4325.294871794871,4247.647435897436,4513.88888888889,183.78345993589744
68,23.4,32.2,0.0,3.7,41.6,14.8,26.38,4.8,7077.121794871794,6673.50641025641,6430.555555555556,291.3359176282051
69,21.1,29.2,0.0,2.3,48.5,14.8,28.42,2.9,6986.9358974358975,6673.339743589744,6997.222222222221,295.6636679487179
70,20.6,31.4,0.0,2.1,51.6,14.8,27.68,4.4,6602.615384615385,6256.224358974358,6836.11111111111,277.9066326923077
71,19.4,27.7,0.0,2.9,71.4,14.8,12.47,9.5,2603.564102564103,2462.429487179487,3011.111111111111,120.66606474358974
72,18.5,20.4,0.3,2.3,90.5,14.8,5.24,8.4,1013.8397435897436,966.7243589743589,1191.6666666666667,49.935387820512815
73,16.9,26.8,0.0,1.3,77.0,14.8,26.16,5.5,6833.429487179487,6536.98717948718,6608.333333333335,296.95398525641025
74,19.6,28.3,0.0,1.4,76.1,14.8,22.17,3.3,5484.641025641025,5156.0192307692305,5636.11111111111,235.13154262820512
75,20.1,33.2,0.0,1.5,59.1,14.8,28.44,1.8,6847.032051282051,6589.6858974358975,6955.555555555556,283.2575836538462
76,19.8,26.0,0.0,1.7,76.4,14.8,22.47,8.0,5292.352564102564,4962.24358974359,5741.666666666667,230.19892628205133
77,19.9,22.8,13.8,1.7,88.8,14.8,5.07,9.9,779.0897435897436,743.474358974359,1199.9999999999998,39.43673237179487
78,19.6,22.4,0.0,1.3,90.4,14.8,6.39,9.3,1796.1346153846152,1739.269230769231,1583.3333333333335,84.74675737179487
79,19.4,27.8,0.0,3.3,65.8,14.8,22.8,6.5,4558.557692307692,4280.410256410257,5800.0,196.97738493589748
80,23.0,30.6,0.1,1.7,61.4,14.8,16.75,6.6,4341.416666666667,4103.282051282051,4155.555555555556,183.03451923076926
81,20.4,25.9,0.0,1.7,78.5,14.8,25.41,4.1,6059.551282051281,5642.339743589744,6269.444444444443,260.81656794871793
82,19.6,25.1,2.2,1.8,85.4,14.8,9.26,8.6,1256.9871794871797,1209.0576923076922,2383.333333333334,58.68635929487179
83,16.8,21.1,250.0,3.9,97.8,14.8,2.41,9.9,373.62820512820514,353.31410256410254,616.6666666666666,20.48333269230769
84,16.8,24.4,6.7,2.3,83.8,14.8,13.65,7.6,3747.871794871795,3659.99358974359,3283.3333333333335,163.38618397435897
85,18.2,29.9,0.0,2.8,62.5,14.7,29.31,1.9,7012.115384615384,6781.673076923078,7136.111111111111,289.82217660256407
86,19.6,26.1,0.0,1.8,77.1,14.7,21.24,7.8,5917.891025641025,5468.365384615384,5144.444444444445,258.17521987179487
87,18.0,26.7,0.5,1.4,73.3,14.7,26.75,6.4,6808.500000000001,6456.891025641026,6744.444444444445,287.7014314102564
88,19.5,29.6,0.0,2.2,61.0,14.7,25.5,4.4,5836.865384615386,5478.5192307692305,6183.333333333332,247.63151410256407
89,21.7,28.5,0.0,1.4,74.3,14.7,24.07,5.3,5227.807692307692,4944.294871794871,6002.7777777777765,222.44497756410254
90,20.6,28.8,0.0,1.4,76.3,14.7,22.54,5.5,5822.3910256410245,5445.608974358975,5441.666666666667,245.70868365384612
91,21.9,27.3,0.4,2.2,76.1,14.7,23.55,5.0,4773.108974358974,4480.410256410257,5811.11111111111,205.82052980769234
92,21.6,25.5,0.0,1.4,85.6,14.6,9.21,6.0,2831.955128205128,2748.615384615385,2238.8888888888896,126.76503782051283
93,21.0,24.3,22.5,1.4,94.5,14.6,5.07,9.6,1098.8397435897434,1053.0,1261.1111111111109,52.9311391025641
94,18.6,21.6,8.2,2.4,92.4,14.6,5.1,0.0,1449.6346153846155,1398.2820512820513,1250.0,67.86931089743588
95,16.9,22.9,0.7,1.2,85.0,14.6,14.01,0.0,2545.0641025641025,2438.0448717948716,3386.1111111111113,118.73550416666666
96,17.8,19.5,49.0,1.3,96.4,14.6,3.73,7.3,648.4871794871796,624.7564102564102,922.2222222222222,33.68200384615384
97,17.0,19.7,42.2,2.6,95.5,14.6,6.54,9.1,1305.6410256410254,1253.4102564102564,1633.3333333333335,63.312652564102564
98,16.5,22.7,0.0,1.3,83.9,14.5,12.29,6.4,4332.820512820513,4132.929487179487,2869.4444444444443,184.1935778846154
99,14.8,27.0,0.0,1.3,76.3,14.5,28.54,2.1,7015.083333333333,6683.532051282051,6991.666666666666,298.63738621794874
100,16.8,27.4,0.0,1.4,76.4,14.5,28.39,0.9,6950.852564102564,6606.884615384613,6969.444444444445,295.0036185897435
101,18.2,25.5,0.0,1.4,80.3,14.5,21.52,5.5,4613.442307692308,4246.99358974359,5405.555555555555,200.99404743589744
102,19.2,25.6,0.0,1.1,82.6,14.4,12.5,8.6,2664.5961538461543,2529.051282051282,2922.222222222222,122.3912907051282
103,22.7,30.5,0.0,2.5,67.5,14.4,6.75,9.0,1672.6538461538457,1565.4102564102564,1575.0,78.49158974358974
104,23.8,30.5,0.0,2.4,64.1,14.4,26.8,6.1,6479.76282051282,6011.038461538461,6636.111111111111,270.29985544871795
105,22.0,28.1,0.0,1.1,78.5,14.4,13.51,9.4,2915.7499999999995,2798.1410256410254,3399.9999999999995,134.6935227564103
106,19.8,24.1,30.1,1.3,91.9,14.3,5.89,10.0,1018.9551282051282,969.75,1405.5555555555554,49.78372211538463
107,18.3,22.0,121.8,2.5,98.8,14.3,3.31,8.3,574.3653846153845,557.0384615384615,841.6666666666667,28.953948397435898
108,20.2,21.4,54.5,1.8,99.8,14.3,3.18,8.8,443.09615384615387,423.78846153846155,775.0000000000002,23.306227564102564
109,19.6,24.4,4.8,1.6,92.4,14.3,12.58,7.5,4248.102564102564,3829.50641025641,3311.1111111111118,187.56777756410258
110,20.3,21.9,1.5,0.9,96.4,14.2,3.58,10.0,1563.3461538461536,1513.1346153846152,841.6666666666666,75.45806955128204
111,20.3,22.3,3.9,0.7,96.4,14.2,4.63,9.6,1229.696581196581,1193.3995726495727,1163.888888888889,59.69594102564102
112,20.6,23.5,19.4,0.7,94.6,14.2,5.57,9.1,1859.1089743589744,1797.1089743589744,1422.2222222222222,84.99479647435898
113,21.2,26.1,9.7,0.9,90.4,14.2,9.27,7.7,2391.8717948717954,2267.2435897435894,2286.1111111111113,106.12927500000002
114,24.4,33.4,0.0,2.3,60.0,14.1,24.89,4.3,6435.333333333333,5863.794871794872,6300.000000000001,262.2382782051282
115,24.4,30.5,0.8,2.0,74.6,14.1,9.24,9.1,1519.987179487179,1459.3397435897434,2144.444444444445,70.3462221153846
116,23.7,33.0,3.9,1.6,76.0,14.1,18.35,8.4,3292.6730769230767,3005.192307692307,4686.111111111111,140.66313910256412
117,24.1,29.3,10.3,3.6,70.9,14.0,1.96,10.0,354.6153846153845,330.9551282051283,450.0,18.482210227272724
118,23.9,28.8,4.7,1.5,83.5,14.0,6.04,9.9,1039.8782051282049,1017.9807692307692,1516.6666666666665,50.17435096153846
119,21.8,24.5,7.9,0.9,94.9,14.0,2.73,10.0,416.525641025641,396.974358974359,636.1111111111112,21.74038461538462
120,22.1,28.3,5.8,1.6,88.5,13.9,4.21,9.3,1243.5128205128206,1202.8717948717947,891.6666666666667,58.555652884615384
121,22.2,28.7,0.3,1.5,76.5,13.9,6.84,9.0,1727.371794871795,1665.8012820512822,1655.5555555555557,79.39647564102563
122,21.4,22.5,8.4,0.6,93.8,13.9,3.7,8.5,170.9551282051282,166.08333333333331,116.66666666666669,8.23854519230769
