,최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),가조시간(hr),합계 일사량(MJ/m2),평균 전운량(1/10),env_slopesolar,env_levelsolar,match_solar,watt
41,-6.7,4.2,0.0,1.6,57.8,10.0,3.07,4.1,5899.7,3862.857142857143,3861.111111111111,221.74807662778468
42,-3.3,7.1,0.0,1.7,62.0,10.0,9.85,1.1,5521.25672877847,3679.732712215321,3727.777777777778,208.62433552951342
43,-0.8,7.0,0.0,2.3,48.9,10.0,10.85,0.9,4931.018913480886,3390.6659959758554,3550.0,183.4300919411948
44,-4.6,6.5,0.0,1.7,34.9,10.1,11.71,2.1,5981.028571428571,3972.671428571429,3997.222222222222,220.85489394694588
45,-3.8,2.6,0.0,2.6,27.6,10.1,11.56,1.3,1819.3459627329191,1681.7057971014494,2247.2222222222226,82.4227138360834
46,-6.5,2.4,0.0,2.4,30.9,10.1,12.29,0.0,6145.432303968741,4105.839573673928,4124.999999999999,235.82603904529898
47,-6.6,5.1,0.0,1.7,52.5,10.2,10.31,4.3,6252.707645875252,4181.486116700202,4152.777777777778,229.38713567059315
48,-2.4,4.5,0.0,3.1,40.4,10.2,11.76,1.3,4253.706405279503,3007.5461633022783,3144.4444444444443,168.07304713033338
49,-5.6,7.0,0.0,1.5,35.5,10.2,11.87,2.1,5930.608403361345,4022.206046766533,4063.8888888888896,219.04806893314475
50,-2.8,6.6,0.0,1.5,54.6,10.3,9.13,6.9,4867.911801242235,3418.6403726708077,3305.555555555555,184.67053472485614
51,-6.2,2.3,0.0,2.9,29.0,10.3,5.97,7.0,573.0252587991719,582.7971014492754,719.4444444444445,8.515652494878257
52,-7.4,2.8,0.3,1.7,47.6,10.3,9.71,3.0,6151.943064182195,4196.394409937889,4272.222222222223,215.43743699677935
53,-3.2,6.1,0.0,1.0,60.0,10.3,4.48,7.5,6159.941200828157,4248.471014492754,4186.111111111111,223.77893068343127
54,2.0,4.9,16.0,1.7,92.9,10.4,0.54,9.3,636.4610766045549,657.3790890269152,1019.4444444444445,31.815509440867523
55,-3.3,3.0,0.0,2.1,40.4,10.4,12.74,2.4,6144.5933747412,4288.06645962733,4327.777777777777,235.82896305170166
56,-3.6,10.1,0.0,1.0,37.1,10.5,11.81,3.9,5719.365424430643,4053.0086956521745,4283.333333333334,215.72665583080166
57,0.1,9.3,0.0,1.3,54.9,10.5,6.87,8.1,5707.21055900621,4045.115113871635,4080.5555555555557,212.72602325113888
58,-8.2,6.3,0.5,3.5,45.5,10.5,13.09,4.3,2820.5523809523806,2402.330020703934,2488.8888888888896,111.52334734698765
59,-10.2,-1.3,0.0,2.3,31.5,10.6,12.08,6.1,5731.800207039337,4067.269772256729,3980.5555555555557,226.54539742615063
60,-8.6,-1.9,0.0,2.7,30.0,10.6,13.27,4.4,5710.716770186336,4061.8602484472044,3925.0,231.48291365055286
61,-9.1,-1.9,0.0,1.7,31.3,10.6,7.83,7.5,3728.7115942028986,2984.5407867494823,2947.222222222222,151.55676419258964
62,-7.5,2.0,0.0,2.3,34.9,10.7,14.53,0.4,6048.988226921203,4259.057387194008,4458.333333333333,231.46418126892453
63,-4.1,3.7,0.0,1.9,35.5,10.7,12.34,5.6,5656.767259040684,4167.18940254805,4411.11111111111,216.64208350873116
64,-5.7,2.5,0.0,2.4,26.6,10.7,14.15,1.8,5695.2374538457525,4158.849134120339,3663.888888888889,220.88042925548612
65,-5.9,6.3,0.0,1.4,24.3,10.8,14.39,5.3,2523.794406438632,1979.4426559356139,0.0,100.84708116587359
66,-2.9,0.9,2.2,1.9,72.8,10.8,3.57,9.1,517.6531862745097,445.7359243697479,0.0,23.871961656697543
67,-5.1,1.5,0.2,2.6,59.0,10.9,13.19,2.4,4613.814285714286,3458.4428571428575,0.0,184.43848878276444
68,-6.8,4.6,0.0,1.9,47.4,10.9,16.08,0.1,6711.557983193277,4795.028991596639,0.0,246.28301978704255
69,-4.7,5.9,0.0,1.3,43.5,10.9,10.19,7.4,2257.495182690345,2086.92284431225,0.0,101.26808727262173
70,0.2,3.0,4.6,1.4,80.8,11.0,3.43,9.4,628.1681159420291,667.2362440628424,0.0,33.17819567132558
71,-0.1,4.5,0.0,2.1,67.8,11.0,6.26,6.5,5473.166528583265,4244.493176707303,0.0,206.04833553577188
72,-2.6,9.0,0.0,1.5,59.4,11.0,14.6,0.0,5746.553623188407,4385.280538302278,0.0,226.36015759437814
73,-1.6,10.8,0.0,1.5,56.1,11.1,15.33,5.4,3640.743360160966,3048.0786779500527,0.0,145.6528200910817
74,0.5,14.5,0.0,1.1,41.0,11.1,16.04,2.9,5350.3122153209115,4248.569358178053,0.0,206.9077200585721
75,1.2,13.7,0.0,1.8,45.0,11.2,16.07,1.6,6646.381366459627,4983.1233954451345,0.0,252.96226734432034
76,1.3,10.2,0.0,2.3,55.8,11.2,14.21,4.8,6019.966386554623,4607.542436974791,0.0,234.70223560254678
77,-1.5,12.0,0.0,1.6,32.8,11.2,16.25,3.6,6038.944117647058,4603.401680672268,0.0,237.66393867277665
78,4.7,14.0,0.0,1.6,31.3,11.3,12.84,7.5,2907.795073681647,2633.602795031056,0.0,125.18338447038894
79,2.0,12.8,0.0,2.0,39.5,11.3,14.07,3.3,4829.965962388224,3947.4043401056483,0.0,186.19893800168282
80,1.2,13.0,0.0,2.1,42.3,11.3,15.38,0.3,6388.278053830228,4945.96231884058,0.0,245.50712606446902
81,1.3,14.7,0.0,1.1,37.6,11.4,13.57,5.8,4960.40694602397,4063.2793018983466,0.0,193.50002591360843
82,2.5,16.1,0.0,1.5,36.4,11.4,15.37,4.8,2975.0671085335543,2763.1603207480175,0.0,127.4261449281253
83,5.0,16.3,0.0,1.9,46.1,11.5,14.87,2.3,6026.259472189766,4783.990753128955,0.0,233.23499773118377
84,5.6,12.9,0.0,2.0,66.3,11.5,9.21,8.6,3717.102155644867,3292.9836012665937,0.0,153.35307209430397
85,5.7,12.4,0.0,2.0,55.0,11.5,10.39,6.3,2887.5602484472056,2515.463975155279,0.0,126.00289351558767
86,3.1,12.7,0.0,2.2,51.1,11.6,15.76,1.5,4529.034161490683,3802.903312629399,0.0,187.9581557347906
87,0.6,13.4,0.0,1.9,39.4,11.6,18.67,0.1,6730.837699427598,5319.029630982828,0.0,257.2460823620543
88,-0.4,14.9,0.0,1.3,31.8,11.7,14.44,5.4,5414.18364389234,4464.758178053831,0.0,212.539447974702
89,6.7,15.3,0.0,1.2,26.4,11.7,8.91,7.1,699.5828157349897,740.7960845207648,0.0,34.4885523374146
90,3.5,10.0,0.0,1.8,61.0,11.8,9.72,4.9,4477.844927536232,3927.752587991718,0.0,176.63036094879874
91,-0.3,7.9,0.0,2.7,55.1,11.8,5.15,4.9,5573.441614906832,4587.345341614906,0.0,213.22353101255734
92,-0.4,8.5,0.0,3.3,38.5,11.8,17.87,1.8,5644.9950310559,4654.17867494824,4900.0,209.09886985573283
93,-1.7,10.0,0.0,1.9,45.3,11.9,14.02,5.5,7005.3412008281575,5668.724844720497,5627.777777777778,261.28752059289644
94,1.6,11.3,3.5,1.6,72.8,11.9,9.93,7.4,4236.891925465839,3691.63933747412,3069.444444444445,169.3116537593394
95,0.2,9.2,0.0,1.8,69.9,12.0,11.76,5.5,6552.584265010352,5405.808488612836,5383.333333333333,253.56120600425092
96,2.6,12.4,0.0,2.0,55.4,12.0,19.62,2.0,6901.459420289853,5620.852173913043,5705.555555555557,279.9281603195516
97,1.4,14.4,0.0,1.4,43.8,12.0,16.33,6.3,0.0,0.0,0.0,0.0
98,3.4,16.7,0.0,1.4,52.0,12.1,15.01,1.4,0.0,0.0,0.0,0.0
99,7.1,14.6,16.5,1.4,79.0,12.1,4.38,8.8,0.0,0.0,0.0,0.0
100,1.9,11.1,3.3,2.9,77.4,12.2,7.51,7.9,5642.917598343686,4915.349896480332,4791.666666666667,226.14570368487873
101,-0.7,8.3,0.0,2.8,40.9,12.2,21.87,0.8,7074.712422360248,5928.115113871637,5933.333333333332,282.7423545204038
102,-0.4,8.2,1.7,2.4,46.9,12.2,12.62,3.0,6773.632505175984,5780.042650103518,5261.11111111111,266.15053138005317
103,-0.8,9.7,0.0,2.3,45.4,12.3,22.16,0.1,7429.995593852972,6214.757466538361,6233.333333333332,296.92284036302243
104,2.9,11.5,0.0,2.0,56.1,12.3,7.53,6.6,4049.130641821946,3756.7358178053832,3755.5555555555557,173.91506353977138
105,7.4,17.6,0.0,2.0,51.1,12.4,20.42,2.6,6675.841200828157,5638.965424430641,5880.555555555555,265.67161523154476
106,8.9,16.2,0.0,3.0,66.4,12.4,10.84,8.5,6410.834855509871,5549.281238153559,5544.444444444443,250.42628238841294
107,5.6,14.6,0.0,2.6,49.9,12.4,18.21,6.1,5703.642857142856,4997.614285714287,4950.0,225.27677356603
108,5.5,15.1,0.0,2.1,33.1,12.5,21.22,4.6,5212.792033359578,4623.019164260929,5280.555555555555,205.3835955312031
109,3.5,8.4,1.8,2.9,72.0,12.5,6.76,9.4,4941.857142857143,4374.928571428572,4936.111111111111,199.19038137761328
110,2.6,8.4,0.0,3.2,46.0,12.6,8.22,5.1,6779.285714285716,5832.8,5522.222222222223,267.8936608876298
111,0.3,11.3,0.0,2.5,39.8,12.6,23.42,1.3,5841.794409937888,5180.657971014492,5650.0,239.07365839054637
112,1.3,13.0,0.0,2.2,36.9,12.6,22.96,0.3,7204.342857142856,6245.614285714284,6488.888888888889,290.6839058552834
113,1.9,13.6,0.0,2.3,36.1,12.7,22.61,0.3,7406.942857142856,6385.142857142857,6611.111111111111,289.4507235773486
114,3.0,15.7,0.0,2.5,43.0,12.7,22.72,0.0,7240.398836497246,6339.585376024262,6436.111111111111,274.59650721440886
115,7.0,17.2,0.0,2.9,41.0,12.8,20.11,3.0,6110.182506634006,5384.2266818301105,5713.8888888888905,242.41693093917036
116,5.9,12.2,0.8,1.1,39.9,12.8,4.48,8.5,6875.575347738606,6073.894004607354,3908.3333333333335,260.43534580812354
117,5.6,20.3,0.0,1.7,43.1,12.8,21.77,4.4,2519.7999999999997,2417.6,1819.4444444444443,104.17820478595479
118,7.6,17.2,0.0,2.5,25.6,12.9,23.74,3.3,6415.228571428571,5737.2,5772.222222222223,252.30526057449495
119,4.7,13.9,17.4,2.4,49.1,12.9,5.64,9.4,3924.1848861283643,3603.765424430642,3877.777777777778,162.7191837600494
120,4.7,10.2,5.6,1.8,78.4,12.9,6.98,8.3,1270.9700158324201,1322.5117038119597,2441.666666666667,64.17722125255185
121,4.3,15.7,0.0,1.9,58.0,13.0,20.94,4.6,3156.5857142857144,3172.9157349896477,3597.222222222223,140.39582700713134
122,5.5,18.4,0.0,2.2,48.5,13.0,23.73,1.8,6872.3105590062105,6258.3867494824,6277.777777777778,279.5183227415873
123,6.2,17.9,0.0,1.8,34.0,13.1,22.96,5.6,4534.667494824016,4262.003519668736,4622.222222222223,194.98159217955953
124,6.9,13.6,1.7,2.2,45.5,13.1,8.35,6.0,1742.2217391304346,1733.6720496894409,2358.3333333333335,87.37022532504439
125,3.9,18.1,0.0,1.8,30.9,13.2,24.07,0.0,6910.371379856289,6337.222707343807,6738.88888888889,281.42327623228147
126,6.8,22.6,0.0,1.6,26.3,13.2,23.58,4.8,5796.52533796127,5366.108805261235,5886.111111111112,230.0532627776066
127,9.1,21.8,0.0,1.9,37.5,13.2,24.94,3.9,5435.103726708076,5037.890890269152,5466.666666666666,212.6098117261156
128,10.4,16.2,0.0,2.0,74.4,13.3,5.88,6.3,6855.711801242236,6341.004761904762,6680.555555555556,265.5691589243616
129,9.6,19.7,0.0,1.6,57.5,13.3,15.84,4.8,892.8050359274145,941.0907197661672,1869.444444444444,42.092524146227994
130,9.7,19.1,1.2,1.9,66.9,13.3,14.63,7.1,6679.309316770186,6190.839130434783,6658.333333333333,265.36947531212746
131,12.2,20.2,0.3,1.9,77.8,13.4,13.42,7.9,3731.3188405797105,3662.3977225672875,4547.222222222222,153.84284189255115
132,10.7,28.2,0.0,1.4,50.6,13.4,23.42,2.3,6447.565838509317,6003.137474120082,6186.11111111111,247.65304490004164
133,15.3,25.5,0.0,1.3,52.0,13.4,13.14,8.4,1474.4931677018633,1536.1178053830229,1424.9999999999998,65.97899647720078
134,15.8,25.9,4.1,1.6,70.4,13.5,18.91,5.0,2623.3904295337247,2660.0766774560407,2113.8888888888887,117.08221466490869
135,9.4,17.2,11.3,2.0,75.9,13.5,3.48,9.4,1188.942857142857,1266.3714285714284,1558.3333333333335,57.674923332705944
136,6.2,9.9,4.9,1.5,82.1,13.6,3.51,8.0,819.1020703933747,868.4811594202899,863.8888888888888,42.71228632076459
137,4.1,18.2,0.0,1.7,52.6,13.6,23.24,4.8,6324.01304347826,6094.051966873706,6908.333333333334,254.1761763151941
138,9.9,16.6,0.0,1.6,48.8,13.6,12.09,8.1,3944.1849094567397,3906.8690140845074,4013.888888888889,179.8336719195277
139,8.3,17.3,0.0,0.9,52.9,13.7,9.81,5.8,403.7310559006212,428.23561076604545,425.00000000000006,22.556666365456106
140,9.0,22.5,0.0,1.6,52.8,13.7,21.75,4.4,2865.470807453416,2935.5004140786755,3275.0,135.5390794422732
141,11.2,22.2,0.0,2.3,48.9,13.7,24.41,1.9,4853.105175983436,4788.396066252588,4591.666666666667,210.57575919115035
142,10.6,25.3,0.0,2.3,28.5,13.8,27.27,0.0,6732.119394714408,6521.404554865424,7013.88888888889,265.13423088084596
143,10.1,26.1,0.0,1.6,37.5,13.8,25.59,0.0,6730.158799171843,6581.184265010353,7169.444444444443,261.9752281289327
144,12.0,27.4,0.0,1.7,40.4,13.8,22.12,4.9,5625.966252587992,5488.155072463768,6219.444444444444,226.1665152751483
145,13.6,26.5,0.0,2.2,35.8,13.9,25.14,5.1,6327.953623188406,6139.335196687371,6455.555555555557,244.69596344119552
146,9.8,19.8,0.0,3.1,27.1,13.9,28.25,0.3,6588.307660455486,6422.394202898551,5899.999999999999,260.46883524687865
147,8.4,21.9,0.0,2.3,33.4,13.9,27.02,0.0,7003.2683229813665,6836.05734989648,7452.777777777779,280.9571559905474
148,10.1,21.3,0.0,2.3,48.3,14.0,23.39,6.1,5442.408281573499,5362.725258799172,5622.222222222223,212.0946036874414
149,11.7,22.9,0.0,2.2,43.3,14.0,25.46,3.1,6045.7049689441,5951.770807453417,6816.666666666667,244.76956331566717
150,10.3,26.8,0.0,1.9,48.0,14.0,25.19,3.5,6679.766252587992,6523.312629399586,6725.000000000001,260.7724782085869
151,13.2,28.3,0.0,1.8,39.0,14.1,25.19,2.0,6589.607660455486,6506.837060041407,7155.555555555557,257.3960562456866
152,14.7,28.9,0.0,1.5,36.0,14.1,21.82,4.3,6494.1886128364395,6444.980124223602,7144.444444444444,259.3352970974512
153,15.5,22.8,0.0,1.6,43.4,14.1,8.51,8.3,5794.629192546583,5744.025465838509,6019.444444444444,233.20297827132606
154,12.9,26.9,0.0,1.6,44.5,14.2,25.35,1.6,5584.27640360492,5545.965150407989,6413.888888888889,212.51097418282197
155,14.8,28.0,0.0,1.7,48.1,14.2,21.24,4.5,5914.340372670806,5908.4362318840585,6619.444444444445,238.8967636823724
156,16.7,30.0,0.0,1.5,43.8,14.2,25.19,2.5,6216.207453416148,6203.954037267079,6883.333333333334,242.81799725208484
157,17.6,28.3,0.0,1.2,44.9,14.2,14.72,7.5,0.0,0.0,0.0,0.0
158,19.1,25.9,0.0,2.1,46.8,14.3,16.28,8.5,0.0,0.0,0.0,0.0
159,17.9,21.6,22.0,1.2,93.0,14.3,5.22,10.0,0.0,0.0,0.0,0.0
160,13.0,20.2,8.7,3.4,63.6,14.3,24.95,4.5,0.0,0.0,0.0,0.0
161,11.7,23.8,0.0,2.9,52.0,14.3,28.89,0.0,0.0,0.0,0.0,0.0
162,12.3,26.5,0.0,2.4,46.0,14.4,27.5,1.4,0.0,0.0,0.0,0.0
163,15.0,29.2,0.0,1.7,45.0,14.4,27.36,0.0,0.0,0.0,0.0,0.0
164,16.2,33.4,0.0,1.7,46.4,14.4,26.13,1.4,0.0,0.0,0.0,0.0
165,18.4,28.6,0.0,1.6,45.6,14.4,18.83,7.9,0.0,0.0,0.0,0.0
166,18.6,31.1,0.0,1.8,39.0,14.5,25.81,6.0,0.0,0.0,0.0,0.0
167,14.3,22.3,7.1,2.4,80.9,14.5,2.33,8.6,0.0,0.0,0.0,0.0
168,11.9,24.6,0.0,2.6,45.9,14.5,28.01,2.1,1103.0396425847227,1148.77209327667,2236.111111111111,54.37575550156184
169,13.3,26.5,0.0,2.0,48.4,14.5,28.48,0.4,6707.4,6887.442857142857,7550.000000000001,264.3340423384988
170,14.6,24.5,0.0,2.4,48.0,14.5,18.28,7.9,5814.540786749481,5887.464803312629,6522.222222222222,220.61638930284457
171,16.1,23.3,0.0,2.8,49.6,14.6,27.46,2.3,6230.813664596274,6370.687370600414,5894.444444444444,255.03218472509775
172,14.8,23.7,0.0,1.9,60.5,14.6,21.1,5.5,5914.956107660455,6061.722360248447,6030.555555555555,232.6613294016772
173,14.1,27.8,0.0,1.7,42.1,14.6,26.48,0.6,5740.205175983437,5892.017391304347,6111.111111111111,226.47602023941667
174,16.0,29.5,0.0,1.8,42.9,14.6,25.57,0.6,6276.673693825356,6437.093843624406,7055.555555555556,244.9359141038019
175,17.6,29.0,0.0,2.2,56.4,14.6,26.21,3.0,6352.957763975155,6509.346169772256,7183.333333333332,244.24503333081148
176,17.8,29.6,0.0,1.8,63.8,14.6,24.14,5.4,6366.23354037267,6553.338302277432,7233.333333333334,241.4405564548173
177,18.6,25.1,7.5,1.2,75.9,14.7,5.33,9.1,4135.4277432712215,4248.045341614906,5002.777777777777,164.3445723905724
178,17.0,24.7,35.3,1.9,77.3,14.7,13.41,7.4,1415.3937888198757,1486.7316770186335,1308.3333333333335,66.60235431959347
179,16.0,27.6,0.0,1.4,57.5,14.7,21.14,5.9,5028.277408354646,5194.83311411521,6216.666666666667,200.97697168371087
180,17.1,26.5,2.5,1.8,66.1,14.7,16.87,8.9,5061.390476190476,5263.105383022775,7219.444444444446,207.0893577807056
181,15.7,21.9,9.5,1.6,70.3,14.7,11.01,8.0,3281.5397515527948,3420.1482401656317,3650.000000000001,139.88619171129147
182,15.5,26.1,0.0,1.4,51.1,14.7,21.58,3.5,5408.172877846791,5560.2780538302295,5700.000000000001,218.08378894535414
183,16.1,26.4,0.0,1.8,57.1,14.7,25.26,1.1,5060.958592132505,5314.797722567288,7366.666666666667,205.74113535980928
184,16.6,28.8,0.0,1.7,51.9,14.7,27.4,3.1,6551.64182194617,6726.9699792960655,7319.444444444445,260.74988479577166
185,19.1,28.4,0.0,1.8,54.8,14.8,19.46,6.1,1505.1337474120087,1597.5463768115944,1561.111111111111,70.00376177866845
186,17.9,27.4,2.1,2.4,61.5,14.8,25.94,3.1,4928.388612836439,5134.694824016561,5772.222222222223,200.23610882113053
187,16.1,27.2,0.0,1.6,55.4,14.8,22.45,3.9,4988.279089026916,5148.683229813665,6569.444444444445,190.7157575862141
188,18.1,26.2,0.0,2.3,59.1,14.8,25.36,4.5,4509.822981366459,4646.526501035197,6258.333333333333,183.78420085952698
189,17.0,24.8,13.8,1.5,78.6,14.8,11.26,9.5,3436.107660455486,3517.241407867494,3122.2222222222217,144.738266010181
190,18.9,25.4,0.2,1.9,77.8,14.8,11.24,9.4,5038.65133357691,5219.981591767141,5997.222222222222,210.10372474176447
191,19.8,27.8,0.0,1.9,70.6,14.8,20.91,8.0,6107.699585921324,6331.611594202899,6658.333333333334,232.00028367126384
192,19.4,26.1,0.2,1.7,72.9,14.8,12.51,7.3,6019.932241671371,6219.988706945229,7069.444444444443,229.8435510233822
193,17.7,30.6,0.0,1.5,42.3,14.8,27.01,2.1,5161.87444891,5345.5857751796375,6711.111111111111,204.4520434241851
194,19.1,31.0,0.0,1.8,40.4,14.8,26.05,3.0,5179.6360160965805,5353.197987927566,6361.1111111111095,212.78110206223434
195,20.9,30.9,0.0,2.0,46.9,14.8,27.57,1.6,5516.085714285714,5723.171428571428,7477.777777777777,222.2652866658302
196,19.5,32.8,0.0,1.6,49.1,14.8,27.13,1.3,5808.9840579710135,6006.580538302277,6897.222222222222,241.86372239260226
197,20.7,29.5,0.0,1.3,52.6,14.8,12.11,9.5,332.64078674948246,359.09503105590056,411.1111111111111,18.59963059163059
198,21.9,31.2,1.4,1.4,70.5,14.8,14.79,8.3,2685.9509316770186,2870.6196687370602,3302.777777777778,123.42305705335508
199,22.3,29.0,0.0,1.7,67.3,14.8,10.92,8.5,4383.671428571429,4559.270393374741,4044.444444444445,181.15678937407196
200,19.6,27.7,1.5,1.2,72.0,14.8,12.49,8.1,703.4581488933601,761.4682092555333,513.8888888888889,35.60953188196666
201,20.9,28.5,0.0,2.3,73.5,14.7,16.32,6.9,4715.280675356486,4900.585807599219,5022.222222222223,184.10695265409132
202,20.6,28.9,0.0,2.3,64.4,14.7,20.33,4.9,1902.9311871227364,2031.3175050301807,2561.111111111111,85.05429476861165
203,20.8,30.1,0.0,2.3,63.5,14.7,21.13,4.0,6185.9857142857145,6340.5428571428565,5972.222222222222,237.33902308802308
204,21.2,27.4,0.0,1.7,64.6,14.7,12.62,6.4,4253.753311942922,4424.0357987304005,3575.0000000000005,171.07434383489155
205,20.0,32.8,0.0,1.9,59.6,14.7,27.41,2.4,6027.488819875776,6221.41304347826,6972.222222222223,238.68414341133905
206,20.2,35.0,0.0,1.5,42.1,14.7,24.78,3.8,5669.258507567142,5720.878319190506,5558.333333333333,226.8198235869617
207,24.6,36.1,0.0,1.7,40.9,14.7,25.87,3.4,6258.528571428572,6542.471428571428,7449.999999999999,245.2646457431458
208,22.7,32.5,0.0,2.2,43.3,14.7,22.4,7.5,4525.074802437815,4628.8081182748665,5177.777777777779,179.06929538827623
209,21.2,31.0,0.0,2.0,46.6,14.6,20.54,6.0,3626.7285714285713,3724.1285714285714,4611.111111111111,144.37055509546812
210,19.7,30.0,0.0,1.8,46.4,14.6,18.2,4.9,2221.44765695623,2342.29710728137,3488.8888888888887,96.62805662138547
