,최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),가조시간(hr),합계 일사량(MJ/m2),평균 전운량(1/10),env_slopesolar,env_levelsolar,match_solar,watt
14,5.0,12.0,0.0,3.6,37.9,13.5,26.65,1.0,6209.82380952381,6491.328364389234,6733.333333333333,341.6133052231142
15,4.9,15.3,0.0,3.0,41.0,13.5,26.3,3.0,4587.948654244307,4777.247412008281,6688.888888888888,248.17776801494725
16,6.1,17.8,0.0,3.9,32.0,13.5,23.7,4.3,5554.034989648033,5689.911801242236,5913.888888888889,287.22333958981255
17,12.8,22.3,0.0,3.6,38.8,13.6,19.77,3.0,5385.51055900621,5542.980745341615,5050.0,277.50876842244367
18,7.8,14.0,5.0,1.7,72.5,13.6,13.99,6.4,3980.5078674948245,4077.672256728778,3508.3333333333335,211.8763294628562
19,6.7,14.6,0.8,2.5,63.9,13.6,17.02,4.5,3654.0695652173918,3617.5254658385093,4141.666666666666,191.81578519247924
20,8.7,22.1,0.0,3.7,34.5,13.7,26.05,1.4,5849.0006211180125,5967.273498964803,6541.666666666666,298.0714710313252
21,15.6,24.3,0.0,3.2,33.8,13.7,24.55,2.3,5223.944306418219,5264.780952380953,6163.888888888889,265.8965921087417
22,15.8,26.8,0.0,4.1,32.9,13.7,24.98,4.6,5177.915942028986,5144.929192546584,6197.222222222223,256.0379729923075
23,20.1,32.5,0.0,4.1,42.1,13.8,25.68,1.4,6038.225879917184,6192.989026915114,6444.444444444445,296.6123027234931
24,22.8,27.9,0.0,4.4,52.8,13.8,21.14,5.9,4873.000207039337,4917.663354037267,5219.444444444444,244.88938666700335
25,19.1,26.9,0.0,1.9,60.1,13.8,16.78,7.5,4344.349482401655,4331.644513457558,4038.888888888889,221.976119948156
26,12.5,27.1,0.3,1.8,79.5,13.9,14.4,6.5,2835.138095238095,2793.455279503106,3575.0,144.99211091753773
27,12.5,18.9,0.0,1.2,76.9,13.9,13.58,6.4,3163.4368530020706,2999.9043478260874,3191.6666666666665,160.25954729081448
28,11.6,20.6,0.0,1.8,75.6,14.0,27.42,1.4,6532.187991718427,6640.803519668736,6961.111111111111,325.08243675200725
29,9.3,20.7,0.0,2.0,59.0,14.0,21.58,6.9,4857.893995859214,4748.915527950311,5308.333333333333,244.00880384285207
30,9.7,22.3,0.9,1.5,66.8,14.0,25.81,7.6,6028.01138716356,6082.398136645963,6569.444444444444,311.9062764059317
31,13.4,18.2,26.7,1.1,93.5,14.0,6.02,9.4,1079.9927536231885,990.8542443064182,1436.111111111111,57.87143946143585
32,15.4,22.8,0.0,3.6,62.0,14.1,20.84,4.1,5260.945341614908,5262.94016563147,5080.555555555556,266.4016460196662
33,17.1,25.8,0.0,4.0,36.8,14.1,27.76,4.4,6443.673498964803,6423.0662525879925,6816.666666666667,313.6181947922329
34,15.0,22.8,0.0,3.8,46.6,14.1,26.44,3.9,4759.787784679089,4663.970600414079,6594.444444444445,237.34684784555728
35,13.6,25.9,0.0,3.8,30.5,14.2,28.93,0.8,6769.978881987578,6769.568530020704,7138.888888888887,328.39956168257334
36,19.5,29.3,0.0,3.1,22.9,14.2,22.47,8.1,5269.660455486542,5260.419047619047,5705.555555555557,259.19213088257567
37,14.8,22.5,10.0,1.9,72.3,14.2,4.19,9.4,1022.4879917184265,940.3403726708076,997.2222222222222,55.65004170243565
38,14.2,17.8,0.0,1.4,88.4,14.3,7.07,8.8,2757.7979296066255,2574.1995859213253,1674.9999999999995,140.84038798092584
39,15.3,24.9,0.0,1.6,82.6,14.3,23.19,4.3,5064.873706004141,5033.468115942029,6052.777777777778,261.13390450100155
40,14.7,18.1,22.1,2.2,96.4,14.3,6.36,8.9,925.5902691511386,852.8766045548654,1647.2222222222222,49.85499743304885
41,9.2,16.7,26.0,3.4,84.9,14.3,6.52,9.3,1258.907453416149,1149.8815734989648,1483.3333333333335,68.52281687613186
42,8.6,14.2,5.0,2.7,81.4,14.4,10.58,7.8,2902.490683229814,2780.803933747412,2502.7777777777774,150.24246214180263
43,8.3,16.6,0.0,1.9,72.9,14.4,24.54,6.0,5698.00761782974,5644.058805261236,6130.555555555555,289.72759211567273
44,12.4,17.2,4.1,1.8,81.1,14.4,10.85,9.1,1816.8041407867493,1674.9679089026913,2686.1111111111113,93.41505188607782
45,12.7,20.9,0.0,1.5,81.6,14.4,25.62,7.9,5533.017111192303,5468.7759834368535,6380.555555555556,276.855272012658
46,14.6,24.8,0.4,1.7,70.5,14.5,17.51,4.8,5571.249482401656,5467.440372670808,4205.555555555556,270.96531272618626
47,18.3,25.2,0.0,2.2,55.8,14.5,20.2,7.3,4343.608695652174,4117.4929606625265,4791.666666666667,214.83658709118149
48,15.0,26.3,0.0,2.2,61.0,14.5,22.3,8.8,3662.0515527950315,3557.032298136646,5675.0,178.58041748724935
49,15.0,24.5,0.0,2.2,45.1,14.5,29.77,0.4,6917.455486542443,6815.300621118012,7302.777777777777,334.94007751350796
50,15.6,24.0,0.0,2.1,56.9,14.5,23.34,5.6,4219.229399585921,4038.2265010351966,5947.222222222223,204.96773098352097
51,14.3,24.5,0.0,1.8,58.4,14.6,29.63,0.1,6837.981230493495,6697.835916689843,7255.555555555555,325.0700893829092
52,13.1,27.5,0.0,1.4,52.3,14.6,30.46,0.0,7042.188612836439,6886.518219461698,7475.000000000001,334.95718196539826
53,14.8,22.9,0.0,1.4,68.6,14.6,27.59,4.3,5972.501656314699,5867.3403726708075,6852.777777777778,292.70691578717026
54,21.1,28.0,0.0,4.1,44.6,14.6,29.54,3.6,6826.867908902692,6681.3492753623195,7352.777777777777,330.8883634651108
55,16.3,26.8,0.0,2.4,44.0,14.6,14.31,7.8,2570.2997929606627,2438.522567287785,3188.8888888888887,126.71754603679575
56,16.2,28.7,0.0,2.6,54.8,14.6,27.94,2.5,6513.848447204969,6362.066873706005,6852.777777777777,313.04691818579676
57,22.8,32.6,0.0,3.8,47.5,14.7,27.44,0.3,6110.694409937888,5960.3714285714295,6727.777777777777,288.33839505031426
58,17.1,25.7,0.0,1.8,78.0,14.7,13.52,3.3,5825.978467908902,5699.880538302278,3233.3333333333335,281.8691631603154
59,15.2,24.5,0.0,1.7,75.8,14.7,26.61,4.3,5661.725258799171,5518.7372670807445,6600.0,272.10668779141207
60,16.6,28.7,0.0,1.3,67.3,14.7,27.45,2.6,6318.7521739130425,6161.125672877847,6725.0,301.482367780976
61,20.7,33.1,0.0,2.2,52.8,14.7,27.5,1.9,6201.427329192547,6024.455900621118,6738.888888888889,297.7342762039421
62,25.7,34.5,0.0,2.1,53.6,14.7,26.47,3.6,6057.838095238096,5897.602691511387,6622.222222222222,280.3215474321577
63,22.7,32.5,3.4,1.7,64.1,14.7,21.85,7.9,4739.639130434783,4589.031262939959,5483.333333333333,221.92516083421705
64,22.2,31.0,0.6,1.7,66.1,14.8,28.27,5.4,6674.918633540374,6481.880124223601,6952.777777777778,308.83334317537543
65,21.2,26.2,0.0,1.2,76.6,14.8,15.2,8.6,3055.5602484472042,2848.06397515528,3594.444444444445,153.46485237926913
66,22.2,31.2,0.0,1.8,55.8,14.8,28.29,5.8,6729.275919008527,6532.2031323748715,7097.222222222223,310.81334119309463
67,23.4,32.6,0.0,3.0,55.6,14.8,18.83,5.0,4751.871794871795,4577.173076923077,4513.88888888889,215.03051125703567
68,23.4,32.2,0.0,3.7,41.6,14.8,26.38,4.8,6562.852564102564,6456.679487179486,6430.555555555556,304.6294194288097
69,21.1,29.2,0.0,2.3,48.5,14.8,28.42,2.9,6764.173076923077,6566.064102564102,6997.222222222221,319.3541041275797
70,20.6,31.4,0.0,2.1,51.6,14.8,27.68,4.4,6329.826923076923,6140.282051282052,6836.11111111111,297.4003406485113
71,19.4,27.7,0.0,2.9,71.4,14.8,12.47,9.5,2664.74358974359,2491.0897435897436,3011.111111111111,135.8301555659787
72,18.5,20.4,0.3,2.3,90.5,14.8,5.24,8.4,905.7884615384617,833.1025641025641,1191.6666666666667,49.41471492599541
73,16.9,26.8,0.0,1.3,77.0,14.8,26.16,5.5,6602.858974358974,6415.903846153846,6608.333333333335,318.1054278715864
74,19.6,28.3,0.0,1.4,76.1,14.8,22.17,3.3,5263.673076923077,5140.615384615385,5636.11111111111,258.38873775276215
75,20.1,33.2,0.0,1.5,59.1,14.8,28.44,1.8,6579.211538461538,6372.852564102564,6955.555555555556,309.26296122576605
76,19.8,26.0,0.0,1.7,76.4,14.8,22.47,8.0,5237.974358974358,5049.673076923077,5741.666666666667,254.55601808421926
77,19.9,22.8,13.8,1.7,88.8,14.8,5.07,9.9,868.5384615384617,800.9166666666667,1199.9999999999998,47.720183187408786
78,19.6,22.4,0.0,1.3,90.4,14.8,6.39,9.3,2363.75641025641,2198.8846153846157,1583.3333333333335,121.5657689701897
79,19.4,27.8,0.0,3.3,65.8,14.8,22.8,6.5,5152.108974358974,4981.384615384616,5800.0,242.35330023973316
80,23.0,30.6,0.1,1.7,61.4,14.8,16.75,6.6,4374.23717948718,4293.653846153847,4155.555555555556,207.52097404627892
81,20.4,25.9,0.0,1.7,78.5,14.8,25.41,4.1,5419.2307692307695,5404.3974358974365,6269.444444444443,275.9788161872003
82,19.6,25.1,2.2,1.8,85.4,14.8,9.26,8.6,1591.9551282051282,1501.1089743589744,2383.333333333334,83.06593443819052
83,16.8,21.1,250.0,3.9,97.8,14.8,2.41,9.9,409.41025641025647,370.76282051282055,616.6666666666666,25.36664321450906
84,16.8,24.4,6.7,2.3,83.8,14.8,13.65,7.6,3435.7115384615386,3287.647435897436,3283.3333333333335,168.56493120700438
85,18.2,29.9,0.0,2.8,62.5,14.7,29.31,1.9,6764.532051282051,6583.141025641026,7136.111111111111,320.7330089118199
86,19.6,26.1,0.0,1.8,77.1,14.7,21.24,7.8,5713.01282051282,5636.057692307693,5144.444444444445,283.48019335001044
87,18.0,26.7,0.5,1.4,73.3,14.7,26.75,6.4,6363.185897435896,6230.551282051282,6744.444444444445,308.1816864707109
88,19.5,29.6,0.0,2.2,61.0,14.7,25.5,4.4,6004.038461538462,5895.134615384614,6183.333333333332,289.23002267041903
89,21.7,28.5,0.0,1.4,74.3,14.7,24.07,5.3,5076.794871794871,4916.76282051282,6002.7777777777765,238.77103540091343
90,20.6,28.8,0.0,1.4,76.3,14.7,22.54,5.5,5616.262820512819,5475.589743589743,5441.666666666667,264.7865019804044
91,21.9,27.3,0.4,2.2,76.1,14.7,23.55,5.0,5813.474358974359,5674.993589743591,5811.11111111111,277.1700255367938
92,21.6,25.5,0.0,1.4,85.6,14.6,9.21,6.0,3553.602564102564,3414.852564102564,2238.8888888888896,172.51639566395664
93,21.0,24.3,22.5,1.4,94.5,14.6,5.07,9.6,998.3205128205129,925.7435897435897,1261.1111111111109,53.80103319783196
94,18.6,21.6,8.2,2.4,92.4,14.6,5.1,0.0,1488.1538461538462,1378.25,1250.0,77.48878726287262
95,16.9,22.9,0.7,1.2,85.0,14.6,14.01,0.0,2965.5769230769233,2782.782051282051,3386.1111111111113,153.33219981238275
96,17.8,19.5,49.0,1.3,96.4,14.6,3.73,7.3,725.8846153846154,661.0128205128206,922.2222222222222,40.93115097977903
97,17.0,19.7,42.2,2.6,95.5,14.6,6.54,9.1,1452.0320512820515,1337.3910256410256,1633.3333333333335,76.22056493641858
98,16.5,22.7,0.0,1.3,83.9,14.5,12.29,6.4,4442.891025641026,4354.051282051282,2869.4444444444443,212.06823405253286
99,14.8,27.0,0.0,1.3,76.3,14.5,28.54,2.1,6533.410256410256,6429.583333333333,6991.666666666666,326.12130758807587
100,16.8,27.4,0.0,1.4,76.4,14.5,28.39,0.9,6569.955128205129,6466.608974358975,6969.444444444445,319.8880354909318
101,18.2,25.5,0.0,1.4,80.3,14.5,21.52,5.5,4889.153846153847,4798.865384615385,5405.555555555555,245.92515243902437
102,19.2,25.6,0.0,1.1,82.6,14.4,12.5,8.6,2836.346153846154,2682.6025641025644,2922.222222222222,140.4511191890765
103,22.7,30.5,0.0,2.5,67.5,14.4,6.75,9.0,1703.0000000000002,1627.5961538461538,1575.0,84.05179669585158
104,23.8,30.5,0.0,2.4,64.1,14.4,26.8,6.1,6057.038461538463,6012.557692307692,6636.111111111111,279.05526181135934
105,22.0,28.1,0.0,1.1,78.5,14.4,13.51,9.4,2844.858974358974,2667.0897435897436,3399.9999999999995,138.66805294976027
106,19.8,24.1,30.1,1.3,91.9,14.3,5.89,10.0,935.2051282051282,872.3525641025641,1405.5555555555554,51.22283328121741
107,18.3,22.0,121.8,2.5,98.8,14.3,3.31,8.3,933.9358974358973,845.1730769230769,841.6666666666667,50.07529054617469
108,20.2,21.4,54.5,1.8,99.8,14.3,3.18,8.8,468.72435897435895,427.93589743589746,775.0000000000002,27.808326818845106
109,19.6,24.4,4.8,1.6,92.4,14.3,12.58,7.5,4246.878205128204,4208.442307692308,3311.1111111111118,220.5918073796122
110,20.3,21.9,1.5,0.9,96.4,14.2,3.58,10.0,1666.7371794871797,1553.9615384615386,841.6666666666666,86.50575359599749
111,20.3,22.3,3.9,0.7,96.4,14.2,4.63,9.6,1421.1132478632478,1304.7628205128203,1163.888888888889,73.88019927227243
112,20.6,23.5,19.4,0.7,94.6,14.2,5.57,9.1,2975.487179487179,2834.1217948717954,1422.2222222222222,149.92450406977844
113,21.2,26.1,9.7,0.9,90.4,14.2,9.27,7.7,3064.461538461538,3037.5384615384614,2286.1111111111113,147.56884250573276
114,24.4,33.4,0.0,2.3,60.0,14.1,24.89,4.3,5915.929487179487,5932.942307692308,6300.000000000001,282.87123592870546
115,24.4,30.5,0.8,2.0,74.6,14.1,9.24,9.1,1477.7243589743591,1363.9615384615386,2144.444444444445,75.0218131123619
116,23.7,33.0,3.9,1.6,76.0,14.1,18.35,8.4,4005.3974358974356,3961.8397435897436,4686.111111111111,199.89094142645973
117,24.1,29.3,10.3,3.6,70.9,14.0,1.96,10.0,353.2692307692308,326.81410256410254,450.0,21.01814936418595
118,23.9,28.8,4.7,1.5,83.5,14.0,6.04,9.9,1044.775641025641,957.801282051282,1516.6666666666665,53.91249040593552
119,21.8,24.5,7.9,0.9,94.9,14.0,2.73,10.0,408.22435897435895,377.1346153846153,636.1111111111112,24.154707369189076
120,22.1,28.3,5.8,1.6,88.5,13.9,4.21,9.3,1377.4935897435896,1278.5641025641023,891.6666666666667,69.73502781094244
121,22.2,28.7,0.3,1.5,76.5,13.9,6.84,9.0,1724.1410256410256,1605.3397435897436,1655.5555555555557,85.07750156347714
122,21.4,22.5,8.4,0.6,93.8,13.9,3.7,8.5,172.72435897435895,157.71794871794873,116.66666666666669,9.600583698144675
