,최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),가조시간(hr),합계 일사량(MJ/m2),평균 전운량(1/10),env_slopesolar,env_levelsolar,match_solar,reset_match,watt
29,9.5,26.0,,0.8,35.9,14.2,22.95,8.0,5874.925553319919,5832.159154929577,5944.444444444443,6039.404382312934,7571.3576552066015
30,14.4,19.0,14.7,1.3,74.5,14.2,2.67,8.8,625.582776368355,659.6838057329484,633.3333333333334,628.9012712943609,1065.9058437582014
31,14.6,22.2,0.0,0.9,76.9,14.2,13.0,7.6,633.4588531187123,647.5066398390342,1163.8888888888887,997.6955891401643,1762.4513480885312
32,14.9,26.7,33.8,1.9,71.4,14.3,18.26,8.1,404.17142857142863,403.74999999999994,691.6666666666666,672.4865091208288,1059.8864285714285
33,9.5,14.8,8.7,1.4,74.0,14.3,8.78,7.4,1080.9734406438633,1092.3797786720322,1241.6666666666667,1202.4621315025397,3156.714955092876
34,7.2,16.7,,1.1,67.5,14.3,17.24,7.3,500.4857142857143,502.2928571428572,780.5555555555557,809.6112758495768,1420.1435714285717
35,8.2,22.2,,0.8,57.6,14.3,26.56,4.3,5840.316662292596,5820.251048318899,5919.444444444444,6142.08098237304,7771.7062226298995
36,13.3,23.6,0.0,1.1,64.0,14.4,17.84,8.0,4870.761569416498,4924.66861167002,4541.666666666666,4699.1436825236915,6501.114235120871
37,15.5,25.8,0.0,1.2,57.6,14.4,25.02,6.1,6606.286116700201,6552.0110663983905,6297.222222222221,6251.970683132672,8486.636829819496
38,15.8,22.2,10.4,1.7,67.0,14.4,14.84,7.1,2623.4458752515084,2535.7229376257546,2525.0,2345.689417511959,3485.953088531188
39,13.7,20.1,,0.8,75.6,14.4,13.11,7.8,2823.174245472838,2871.4678068410462,3186.1111111111113,3076.10119896327,3991.7776659959754
40,14.6,24.4,0.0,1.1,64.0,14.5,21.57,8.0,5752.189939637828,5653.750905432596,5725.0,5686.0263856875545,7283.354748928352
41,12.6,24.2,,1.3,52.9,14.5,29.56,2.5,6409.104024144869,6353.235814889336,6672.222222222223,6901.4578710217575,8298.404788732394
42,13.0,24.0,0.2,0.9,55.3,14.5,23.88,5.3,5284.766229259616,5222.833849473654,4386.111111111111,4579.642796763536,6673.06224637681
43,12.7,26.8,,1.0,54.1,14.5,22.42,1.9,5023.989738430582,4946.020120724346,5208.333333333333,4991.112474685292,6509.448319919519
44,14.6,29.1,,0.9,47.1,14.5,29.51,1.3,6549.993809918335,6509.9126701384785,6430.555555555557,6574.730934462098,8125.767752100841
45,14.9,28.5,0.0,1.4,50.9,14.6,25.66,6.9,5057.020523138833,5155.977665995976,5088.888888888889,5397.116505432235,6392.7324949698195
46,16.2,25.5,1.8,2.0,53.1,14.6,27.34,4.9,6857.771428571429,6812.061770623742,6861.111111111111,6770.802253523783,8920.608822937626
47,13.5,25.0,0.0,1.2,51.5,14.6,12.15,8.4,3280.333601609658,3347.017505030181,3088.888888888889,3055.9692066501616,4468.240075525616
48,16.9,27.5,1.1,1.1,66.6,14.6,23.91,4.6,5029.3943661971825,4871.902213279678,5252.777777777777,4979.95282552756,6471.789308896859
49,19.8,30.0,,1.6,59.0,14.6,25.37,3.8,6339.286921529175,6320.57323943662,6347.222222222222,6229.579356250156,8153.474124748491
50,20.6,29.2,,1.2,55.1,14.6,25.27,4.3,4678.831991951711,4674.5275653923545,4880.555555555557,4950.79304439554,5943.073972093431
51,18.0,30.4,0.0,1.4,48.5,14.6,24.01,4.8,5472.71569416499,5528.1297786720315,5341.666666666667,5472.654719728241,6978.687014259469
52,20.2,29.0,,1.2,50.3,14.7,26.52,3.0,4555.516700201207,4411.266800804829,5169.444444444445,4853.370471162974,5869.340352112677
53,19.7,31.1,,0.9,58.6,14.7,26.77,1.3,6434.459154929578,6421.911066398389,6636.111111111111,6555.756312807247,8108.3919804333245
54,20.1,33.4,,0.9,50.3,14.7,27.83,3.3,6036.355331991951,6075.273843058351,6199.999999999999,6279.392885418578,7468.397983990902
55,21.0,32.5,7.9,1.0,56.4,14.7,23.75,7.3,4911.455533199195,4961.522132796781,4694.444444444444,4961.659136872986,6107.793031814072
56,21.3,28.1,0.0,0.8,67.3,14.7,1.26,9.6,712.097786720322,748.4706237424548,230.55555555555557,157.69795300738417,988.4092152917503
57,20.6,32.4,0.0,1.3,56.5,14.7,28.22,6.5,6557.361569416499,6560.386317907444,6505.555555555555,6647.826690976996,8223.426861167001
58,20.9,28.7,4.8,1.6,68.5,14.7,18.91,6.0,3452.1468608753976,3376.3740092730295,3841.666666666668,3483.813399769528,4606.592203219316
59,18.4,28.1,,1.4,52.6,14.7,23.48,6.4,5570.858959554427,5693.816811010995,5805.555555555555,5675.3010028964545,7214.241027760769
60,18.0,28.8,,1.1,51.4,14.7,26.14,5.5,6038.237826961771,6067.593360160966,6050.000000000001,6091.137401427331,7691.7383702213265
61,18.5,29.5,,1.2,56.5,14.7,22.53,7.9,5489.2953722334,5508.391549295774,5500.0,5425.129448848594,7012.031961770624
62,20.0,25.0,,0.8,63.3,14.8,9.28,8.9,1744.8949698189133,1816.0519114688127,1511.1111111111113,1520.0263319086205,2373.6226269380995
63,19.2,29.2,0.0,1.3,55.6,14.7,22.89,7.0,3903.4046277666002,3940.5661971830987,4177.777777777778,4143.147224679574,4937.5542857142855
64,19.2,30.7,,1.3,56.3,14.7,26.26,3.8,5468.465191146882,5535.060965794769,5491.666666666666,5350.1585048721245,6982.563621730382
65,21.5,32.4,0.0,1.1,51.4,14.7,25.98,5.4,6379.460160965795,6386.990140845071,6330.555555555555,6267.452441918603,7937.940707480175
66,21.0,34.5,,1.0,48.5,14.7,28.52,1.8,6856.730784708249,6896.417706237424,6958.333333333333,6889.991103662892,8404.016033155454
67,22.9,33.7,,1.0,50.5,14.8,21.25,7.4,5376.717948717949,5533.858974358975,5386.111111111111,5513.566776204452,6676.242948717948
68,19.7,27.5,4.4,2.4,64.5,14.7,3.64,8.8,971.1538461538461,995.974358974359,844.4444444444443,869.6434702965273,1406.8891025641024
69,19.8,24.0,1.3,1.2,77.1,14.7,5.15,9.5,1026.5320512820513,1072.00641025641,1283.3333333333333,1309.8822002075215,1506.693881118881
70,19.2,26.2,1.3,1.4,72.4,14.7,9.97,8.3,2355.141025641026,2327.903846153846,1683.3333333333333,1422.3082257805527,3165.632692307692
71,20.2,28.8,0.0,0.8,63.6,14.7,18.42,7.8,3290.5,3300.089743589743,3302.7777777777783,3197.8309066331144,4369.686217948718
72,20.1,30.5,,1.1,61.1,14.7,25.03,2.0,3862.935897435897,3841.185897435897,3949.9999999999995,3770.8993754882104,5040.899358974359
73,20.0,27.8,7.9,1.3,66.4,14.7,11.82,8.4,1599.7948717948718,1664.2435897435896,1991.6666666666667,2026.7149589708026,2153.341346153846
74,17.4,25.0,17.8,2.0,70.0,14.7,8.13,9.4,930.2692307692308,965.4487179487178,1363.8888888888887,1309.6620764227066,1339.3516025641027
75,17.1,23.1,1.6,0.6,78.3,14.7,9.1,8.0,1846.4487179487178,1931.576923076923,1972.222222222222,1897.1850926886407,2619.272435897436
76,17.9,29.9,,1.1,60.0,14.7,28.53,5.0,5251.583333333333,5326.903846153846,5547.222222222223,5735.962972845679,6752.198076923078
77,20.6,28.9,0.0,1.2,53.8,14.7,19.81,8.3,1717.5448717948718,1785.1153846153845,2380.5555555555557,2432.7589326500374,2304.30576923077
78,17.7,28.4,0.8,1.1,59.0,14.7,23.7,7.8,3958.769230769231,4057.1794871794873,3908.3333333333335,4255.8125533819575,5041.147756410256
79,18.6,28.4,,1.0,61.6,14.7,23.11,7.0,3415.897435897436,3329.5192307692305,3011.1111111111113,2761.1412803632097,4376.394988344988
80,20.2,31.5,,1.1,60.5,14.6,23.07,6.3,2252.8205128205127,2304.826923076923,1938.888888888889,2088.377922586346,2863.387820512821
81,22.1,27.8,0.1,1.4,64.3,14.6,15.32,6.9,1560.8846153846152,1623.1602564102564,1269.4444444444443,1357.5869200474428,2108.709294871795
82,20.6,30.8,,1.2,61.6,14.6,24.65,4.6,4876.5,4816.352564102564,4897.222222222223,4672.726261841285,6109.636217948719
83,21.7,33.0,,1.3,53.9,14.6,23.26,4.5,5049.8974358974365,5057.134615384615,4716.666666666666,4823.9694322630985,6252.5849358974365
84,22.7,28.5,0.2,1.5,64.1,14.6,12.82,9.2,1619.2307692307695,1599.9871794871797,1569.4444444444443,1234.2780141355452,2184.853205128205
85,21.9,29.2,,1.6,60.1,14.6,12.5,,2528.1923076923076,2552.5384615384614,2108.3333333333335,2057.110712206853,3319.875641025641
86,19.8,25.8,4.4,1.1,68.4,14.5,8.24,,1691.8269230769229,1770.3589743589741,1972.2222222222222,2080.3925036000237,2308.7743589743586
87,17.5,20.1,47.8,1.6,84.9,14.5,3.77,7.7,806.5064102564103,851.8333333333334,947.2222222222223,993.0404454630531,1153.5166666666669
88,16.6,23.9,13.3,1.4,71.3,14.5,11.55,8.1,1570.8910256410256,1629.474358974359,1950.0,1857.892804583055,2157.490705128205
89,17.2,26.2,2.3,0.8,72.0,14.5,19.58,6.4,2706.5769230769233,2731.1346153846157,2422.2222222222217,2577.9651309893993,3649.646124708625
90,18.1,29.4,7.4,0.8,71.8,14.5,24.31,6.6,4527.49358974359,4477.692307692308,5005.555555555557,4768.837476093984,5775.9833333333345
91,20.1,30.4,0.1,0.7,69.3,14.5,20.52,4.1,2966.698717948718,3014.2564102564106,2952.7777777777774,3313.5867755444797,3669.6772435897437
92,21.0,29.8,,0.9,66.3,14.4,21.11,5.5,3728.461538461538,3706.583333333333,3947.222222222222,3900.7123894790684,4741.295833333334
93,20.7,29.6,1.3,2.3,65.9,14.4,11.07,9.9,1630.4423076923078,1659.1538461538462,1652.7777777777778,1622.2957377408475,2183.875
94,22.1,28.8,7.7,1.7,78.3,14.4,4.96,9.5,1051.4679487179487,1066.4166666666665,1305.5555555555557,1370.1827904281436,1537.4891025641025
95,22.0,30.9,,0.8,65.9,14.4,21.4,5.9,3325.544871794872,3354.916666666666,2941.666666666667,3045.906317786868,4036.7762820512826
96,21.9,26.3,8.4,0.7,81.5,14.3,7.39,10.0,904.8846153846154,943.8205128205128,1547.2222222222224,1478.7721643424693,1359.1051282051283
97,19.0,23.6,38.1,1.2,83.3,14.3,3.41,10.0,783.1794871794873,810.3333333333334,913.8888888888889,989.2018371841684,1140.9663461538462
98,18.5,25.3,3.5,1.5,75.1,14.3,6.47,8.3,1618.1858974358972,1677.5641025641025,1633.3333333333335,1617.1730825826019,2236.5289044289043
99,20.3,26.8,0.3,1.3,73.9,14.3,12.8,8.9,2036.3782051282049,2092.3076923076924,1794.4444444444443,2000.19623345979,2803.808974358975
100,20.5,29.1,0.0,0.8,70.5,14.2,16.98,8.4,1878.6666666666665,1924.6153846153848,2277.777777777778,2412.063969478706,2417.847756410257
101,22.1,27.5,0.0,0.9,71.6,14.2,10.25,10.0,1556.929487179487,1617.6602564102566,1358.3333333333333,1300.8697440024298,2098.219871794872
102,22.2,26.6,3.0,0.7,78.9,14.2,7.85,9.9,2488.234615384615,2553.9000000000005,1947.2222222222222,1935.9851176154286,3401.0821328671327
103,22.4,27.8,50.4,0.9,80.4,14.2,0.0,10.0,967.8076923076924,1011.1346153846152,0.0,0.0,1354.7746794871796
104,23.0,28.5,12.9,0.7,79.8,14.1,0.0,8.6,264.03846153846155,287.0384615384615,0.0,0.0,345.374358974359
105,22.3,30.1,33.9,0.9,78.0,14.1,10.76,9.0,2145.698717948718,2219.9102564102564,2008.3333333333333,2191.8181570733714,2775.6195512820514
106,22.8,28.3,93.2,0.7,85.0,14.0,6.44,9.3,945.6666666666664,958.3269230769231,1183.3333333333333,1141.3012334882044,1279.701282051282
107,22.4,26.7,40.4,1.0,84.5,14.0,2.08,9.6,533.7564102564102,549.7564102564102,472.2222222222222,596.686550825484,764.8419871794873
108,23.0,30.7,29.8,1.1,79.1,14.0,13.54,9.0,2710.6858974358975,2677.9487179487173,2438.8888888888887,2605.7681690975055,3491.275641025641
109,23.9,27.6,8.5,0.6,81.9,13.9,4.83,9.3,1032.4807692307693,1057.0448717948718,1058.3333333333335,1078.9470076615637,1432.408012820513
110,23.2,26.8,56.5,2.0,83.1,13.9,4.07,9.8,526.5833333333333,533.9551282051282,894.4444444444446,796.4993846173995,802.3371794871794
111,22.0,25.8,2.8,0.5,86.5,13.9,6.13,9.6,1089.9294871794873,1145.3589743589746,1394.4444444444448,1576.1027046447734,1522.1391025641028
112,21.2,25.6,43.9,0.6,89.3,13.8,5.91,9.5,420.60256410256403,437.5384615384615,430.55555555555554,397.01086070088087,635.1128205128205
113,23.0,27.7,18.2,1.1,85.0,13.8,5.4,9.1,1389.153846153846,1420.301282051282,1172.2222222222222,1182.9021165042252,1906.8205128205127
114,23.5,28.8,22.7,0.6,89.9,13.8,6.48,8.0,609.8076923076924,620.1153846153846,502.77777777777777,552.4806488697326,859.655128205128
115,22.6,26.9,52.2,0.8,88.4,13.7,4.79,8.5,813.7051282051282,845.2948717948718,844.4444444444445,783.8530700942101,1167.6432692307692
116,22.9,30.5,0.0,0.6,83.1,13.7,14.03,7.9,947.1217948717949,962.4615384615385,1433.3333333333333,1459.5038940962218,1243.8560897435898
117,24.7,31.8,0.0,1.0,75.6,13.7,14.47,8.0,3620.4423076923076,3499.5384615384614,3352.7777777777774,3515.5430083818815,4700.1201923076915
118,26.4,31.0,10.2,1.5,77.8,13.6,8.72,,1136.7564102564102,1140.4038461538462,991.6666666666665,1146.1884894173893,1531.8679487179488
119,24.1,27.2,57.4,0.7,90.1,13.6,2.4,8.5,1020.8461538461539,1026.3012820512822,208.33333333333331,253.44069976262574,1490.7419871794873
120,23.6,31.6,,1.0,76.9,13.6,16.25,7.8,4223.5,3972.102564102564,3616.666666666667,3625.3172033603037,5438.660256410256
121,24.7,31.4,,0.8,73.1,13.5,19.37,6.5,5169.634615384615,4901.775641025641,4263.888888888889,4469.427969965826,6311.51185897436
122,23.6,31.7,,0.8,76.3,13.5,19.71,2.1,3747.698717948718,3422.589743589743,4211.111111111111,4224.9013141905625,4701.006089743591
123,23.0,31.7,,0.9,72.8,13.5,23.34,2.4,6017.346153846154,5636.615384615384,6155.555555555555,6565.30480963501,7453.826923076924
124,23.1,32.2,,0.9,71.6,13.4,23.98,3.0,5999.692307692308,5551.570512820513,5630.555555555556,5925.832399207458,7415.5509615384635
125,24.0,32.0,0.0,1.1,74.9,13.4,17.89,6.8,3954.2179487179496,3744.987179487179,3469.444444444444,3864.1910762590182,5133.9131410256405
126,20.6,29.7,68.9,1.1,80.0,13.4,10.22,8.9,1512.673076923077,1550.0897435897434,1216.6666666666665,1361.8037862176325,2080.846153846154
127,20.4,29.6,,0.9,76.3,13.3,21.98,4.6,4965.833333333333,4591.205128205128,4830.555555555556,5174.567828376952,5934.861217948717
128,21.7,31.7,,1.0,70.8,13.3,21.18,6.4,4520.8076923076915,4312.480769230769,3963.8888888888882,4488.9558117434435,5662.839102564102
129,24.0,34.4,0.0,0.9,66.9,13.2,23.59,5.4,4872.557692307692,4611.282051282051,4336.111111111111,4931.236067557338,5994.078525641025
130,25.0,34.1,0.2,1.4,64.5,13.2,19.57,6.6,2478.6410256410254,2297.2179487179487,2991.666666666667,3032.0827240589583,3075.2407051282053
131,25.1,31.6,29.9,1.8,75.6,13.2,9.18,8.3,2797.1538461538466,2836.9166666666665,2205.5555555555557,2396.1499415122703,3725.792948717949
132,24.6,32.4,26.5,0.9,79.3,13.1,17.39,8.4,3987.0192307692305,3811.897435897436,3205.5555555555557,3671.9483957447924,4802.241987179487
133,23.9,30.9,35.0,0.5,87.0,13.1,11.49,7.3,781.525641025641,783.2371794871796,975.0000000000002,1018.2690299804486,1094.7264423076922
134,24.0,30.1,2.9,0.6,85.4,13.1,11.12,6.8,1632.1666666666667,1561.0192307692307,1441.6666666666667,1541.996009495204,2105.671474358974
135,22.9,30.4,0.9,1.1,72.1,13.0,13.5,6.8,2157.1602564102564,2142.198717948718,2038.888888888889,2190.8350220746925,2749.634615384615
136,21.4,30.0,0.0,1.2,70.5,13.0,16.98,7.0,4102.423076923077,3861.8525641025644,3361.1111111111113,3892.6766963424693,4961.756730769231
137,22.8,25.0,20.6,1.0,89.8,12.9,3.02,10.0,819.8397435897436,851.3589743589743,783.3333333333334,791.0325400273874,1157.8956293706292
138,20.4,25.9,40.0,2.4,78.1,12.9,12.1,7.9,2455.9166666666665,2322.9102564102564,2555.5555555555557,2411.259109487799,3284.8951923076925
139,18.7,26.9,,1.5,63.9,12.9,18.66,3.4,3671.1153846153843,3369.871794871795,3602.7777777777774,3870.044259307157,4490.606730769231
140,16.8,23.7,,0.5,79.6,12.8,6.44,8.8,1210.0448717948718,1257.0641025641023,1386.111111111111,1486.9346210967565,1615.2310897435898
141,17.1,25.5,11.9,1.4,77.6,12.8,9.52,10.0,914.7051282051281,948.1217948717949,1283.3333333333333,1322.1607022218552,1242.264423076923
142,16.0,20.8,38.0,2.7,87.1,12.7,2.51,8.4,678.8717948717948,700.6923076923076,661.1111111111111,673.2795747144011,1007.7419871794872
143,19.7,26.6,2.6,2.5,67.5,12.7,17.87,6.0,3143.435897435897,2885.442307692308,2927.777777777778,2901.9078151728118,3895.950961538462
144,17.7,25.4,9.0,1.0,82.9,12.7,14.17,7.1,1678.0512820512822,1515.2564102564102,1877.7777777777776,1736.1774381984185,2132.963461538462
145,17.4,25.8,,0.8,77.3,12.6,17.12,7.6,3431.160256410256,3212.961538461538,3172.2222222222217,3582.5712586782847,4297.4195512820515
146,17.5,26.3,0.5,1.3,72.4,12.6,10.33,9.1,978.8269230769233,1016.0128205128203,830.5555555555555,1149.9918276493443,1305.5320512820513
147,16.2,25.1,,0.8,78.3,12.5,17.98,5.8,3505.897435897436,3180.711538461538,4013.8888888888882,4132.772483952908,4336.814743589744
148,17.7,27.2,,0.8,70.6,12.4,18.58,6.3,4207.923076923077,3744.0897435897436,3480.5555555555557,3690.8226603227436,5227.367948717948
149,20.1,25.5,5.4,0.8,81.6,12.4,8.22,7.4,1929.1538461538466,1913.2371794871797,1541.6666666666667,1782.4787960681417,2544.7679487179485
150,17.7,23.6,0.0,0.7,78.5,12.4,7.65,9.4,1927.3717948717951,1993.1025641025637,2000.0,2123.400456032496,2565.0067307692316
151,16.8,25.1,,1.2,64.1,12.3,17.7,7.3,5154.378205128205,4627.615384615385,4644.444444444444,4921.440002432913,6427.290384615386
152,15.8,23.8,5.5,1.0,69.5,12.3,14.51,4.4,1370.1666666666667,1206.9423076923076,1213.888888888889,1018.6650437786507,1740.6567307692308
153,12.0,24.0,,0.9,62.0,12.2,21.84,0.1,6564.089743589744,5638.75,5736.111111111111,6202.860161969095,7919.233741258742
154,10.5,23.1,,0.8,67.8,12.2,20.27,3.8,4263.3141025641025,3838.807692307692,4338.888888888889,5070.018894783622,5390.485576923076
155,12.6,23.6,,1.0,63.4,12.2,16.84,6.3,4476.301282051282,3935.525641025641,3741.6666666666665,4347.342938292115,5795.509615384615
156,12.7,21.8,,1.4,67.1,12.1,11.99,8.9,2371.9679487179487,2250.5320512820513,1947.2222222222224,2219.3897373102213,3090.4878205128202
157,13.9,24.6,,1.3,66.5,12.1,15.66,7.1,1699.5897435897439,1547.4871794871797,2008.3333333333335,1957.493449253444,2329.540384615385
158,13.7,24.1,,1.4,68.3,12.0,14.68,5.5,3008.128205128205,2610.698717948718,3072.2222222222217,3122.2259715780465,4035.867948717949
159,12.8,23.2,,1.2,68.9,12.0,15.37,5.5,2209.4166666666665,1735.455128205128,2427.777777777778,2169.8747851705944,2919.40608974359
160,12.6,24.0,,0.6,70.3,12.0,17.9,1.9,4178.00641025641,3598.1602564102564,3394.444444444444,3810.436771655244,5353.533333333332
161,12.0,24.8,,0.7,68.1,11.9,20.03,1.3,6134.397435897436,5124.801282051282,5302.777777777778,5767.107229452223,7785.11314102564
162,12.0,23.3,,0.7,70.8,11.9,16.08,5.9,4730.775641025642,4255.608974358974,4288.888888888889,4823.26853117702,5979.344551282052
163,13.3,24.0,,0.6,69.9,11.8,16.17,5.9,4979.75,4328.006410256409,4258.333333333333,4817.385474643069,6307.899358974359
164,14.5,24.0,0.0,0.8,70.4,11.8,16.18,5.8,4885.211538461539,4246.205128205128,4355.555555555557,4993.995284051753,6362.963782051283
165,16.6,23.4,0.6,1.0,69.5,11.8,13.49,8.6,2796.1025641025644,2551.7051282051284,2361.1111111111113,3105.049897177788,3609.558974358974
166,16.8,21.6,10.7,0.5,83.3,11.7,6.99,9.5,1581.3076923076924,1477.121794871795,1361.111111111111,1336.3420690698415,2131.6257575757577
167,11.3,21.0,0.0,1.4,67.6,11.7,9.66,8.5,2545.8846153846152,2356.403846153846,2608.333333333333,2857.2296888491096,3469.3955128205125
168,7.1,18.0,,1.0,61.0,11.7,19.11,2.4,5196.442307692307,4242.596153846153,4755.555555555557,5281.657366130521,6662.741666666667
169,6.9,18.8,,0.8,64.5,11.6,19.25,2.5,5487.166666666667,4412.782051282052,4588.888888888889,5125.255558273645,6901.655448717948
170,8.5,21.9,,1.0,63.8,11.6,15.67,6.4,3757.4679487179487,3141.3141025641025,3349.9999999999995,3744.925708498074,5054.413723776223
171,9.0,22.3,,1.2,60.6,11.5,18.57,0.0,4536.538461538462,3543.589743589744,3794.4444444444443,4065.2587357467323,5762.145192307693
172,8.6,22.6,,1.2,60.6,11.5,18.4,3.0,5287.2307692307695,4193.3974358974365,4427.777777777777,4954.4587784682335,6841.294609557109
173,8.7,20.8,,0.9,65.3,11.4,16.35,4.5,5683.365384615384,4692.615384615386,4391.666666666667,5200.147374201905,7153.438665501166
174,9.8,19.8,0.0,0.7,71.5,11.4,11.79,5.8,1863.1987179487178,1644.974358974359,1702.7777777777778,2107.357281281556,2366.4746678321676
175,11.9,20.9,,0.9,73.6,11.4,12.39,6.6,3968.8141025641025,3326.8141025641025,3366.6666666666665,3823.944048865699,5148.715646853147
176,8.7,17.5,,0.7,72.0,11.3,13.98,5.3,3821.74358974359,3294.0961538461534,3747.222222222222,4405.280487675276,5087.488461538461
177,7.8,18.2,,0.8,62.5,11.3,11.89,6.5,3221.211538461538,2757.2948717948716,3252.7777777777774,3588.725143167754,4339.542424242424
178,5.9,17.3,,0.6,57.8,11.3,14.78,6.6,4652.596153846153,3873.608974358974,4025.0000000000005,4627.898380482996,6077.411217948718
179,5.8,16.1,,0.5,71.5,11.2,8.47,7.3,2230.4423076923076,2166.974358974359,2319.4444444444443,2686.06695057416,3165.678642191142
180,6.7,17.8,,0.7,71.1,11.2,16.29,1.3,4807.974358974359,3746.4487179487173,4169.444444444444,4675.724139230981,6229.580361305362
181,3.6,18.3,,0.5,69.4,11.1,16.42,0.0,5500.9423076923085,4293.01282051282,4450.0,5181.050985494489,7004.267074592075
182,6.2,20.3,,0.5,69.9,11.1,15.63,0.8,5064.833333333333,3954.4102564102564,4244.444444444444,4925.332725736932,6669.742832167832
183,6.5,20.7,,0.5,70.4,11.1,15.34,1.4,5329.897435897436,4155.5,4163.888888888889,4852.403887922031,6798.629487179488
184,8.6,16.0,,0.4,76.8,11.0,4.76,8.9,1228.5128205128206,1260.2820512820513,1300.0000000000002,1482.6619286879302,1720.195629370629
185,8.4,17.5,0.0,1.0,68.1,11.0,7.6,5.3,2067.00641025641,1889.2948717948718,2083.333333333333,2493.124606053616,2829.9416666666666
