,최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),가조시간(hr),합계 일사량(MJ/m2),평균 전운량(1/10),env_slopesolar,env_levelsolar,match_solar,reset_match,watt
54,21.1,28.0,,4.1,44.6,14.6,29.54,3.6,6826.867908902692,6681.3492753623195,7352.7777777777765,6877.964960137921,6617.767269302217
55,16.3,26.8,,2.4,44.0,14.6,14.31,7.8,1138.6606625258798,1079.6728778467907,1677.777777777778,1318.8028639031857,1116.771169351445
56,16.2,28.7,,2.6,54.8,14.6,27.94,2.5,6513.848447204969,6362.066873706005,6852.777777777777,6361.635422322628,6260.938363715935
57,22.8,32.6,,3.8,47.5,14.7,27.44,0.3,6110.694409937888,5960.3714285714295,6727.777777777777,6302.563922302576,5766.767901006286
58,17.1,25.7,,1.8,78.0,14.7,13.52,3.3,634.1165631469979,585.2062111801242,725.0,457.0994719839695,522.6014102883995
59,15.2,24.5,,1.7,75.8,14.7,26.61,4.3,4220.496480331262,4146.822360248447,4558.333333333333,4215.874077308765,4063.351218670572
60,16.6,28.7,,1.3,67.3,14.7,27.45,2.6,6318.7521739130425,6161.125672877847,6725.000000000001,6262.38213223027,6029.64735561952
61,20.7,33.1,,2.2,52.8,14.7,27.5,1.9,6201.427329192547,6024.455900621118,6738.888888888889,6288.510901658883,5954.685524078842
62,25.7,34.5,,2.1,53.6,14.7,26.47,3.6,5938.80910973085,5789.776604554865,6163.888888888889,5961.762249462095,5500.759081115654
63,22.7,32.5,3.4,1.7,64.1,14.7,21.85,7.9,4063.2105590062115,3927.3329192546585,4049.9999999999995,4140.53654637189,3789.282032183676
64,22.2,31.0,0.6,1.7,66.1,14.8,28.27,5.4,6674.918633540374,6481.880124223601,6952.777777777778,6444.9355611508845,6176.666863507508
65,21.2,26.2,,1.2,76.6,14.8,15.2,8.6,2655.299378881987,2472.049482401657,2808.3333333333335,2779.8900471643033,2672.763172246629
66,22.2,31.2,,1.8,55.8,14.8,28.29,5.8,5770.156353791136,5660.4422628096545,6080.555555555556,5654.898889293861,5362.6124848728505
67,23.4,32.6,,3.0,55.6,14.8,18.83,5.0,2722.057692307692,2587.5961538461543,3202.7777777777783,2601.5505472038294,2372.3011778194705
68,23.4,32.2,,3.7,41.6,14.8,26.38,4.8,6562.852564102564,6456.679487179486,6430.555555555556,5962.262973433864,6092.588388576193
69,21.1,29.2,,2.3,48.5,14.8,28.42,2.9,5788.403846153847,5672.525641025641,5997.222222222221,5589.021652691783,5494.392276422765
70,20.6,31.4,,2.1,51.6,14.8,27.68,4.4,6329.826923076923,6140.282051282052,6836.11111111111,6393.070318410274,5948.006812970226
71,19.4,27.7,,2.9,71.4,14.8,12.47,9.5,2664.74358974359,2491.0897435897436,3011.111111111111,2916.1222001441456,2716.6031113195745
72,18.5,20.4,0.3,2.3,90.5,14.8,5.24,8.4,865.4807692307693,797.1794871794872,1130.5555555555557,915.0536992651381,940.4271940796331
73,16.9,26.8,,1.3,77.0,14.8,26.16,5.5,5562.775641025641,5466.570512820513,5927.777777777778,5513.920643345718,5458.134302689181
74,19.6,28.3,,1.4,76.1,14.8,22.17,3.3,3632.8397435897436,3578.8653846153843,4138.888888888889,3689.6617428662335,3560.4089013967064
75,20.1,33.2,,1.5,59.1,14.8,28.44,1.8,5885.461538461538,5731.6858974358975,6527.777777777778,5860.567131436113,5512.995335626432
76,19.8,26.0,,1.7,76.4,14.8,22.47,8.0,3105.929487179487,2974.4102564102573,3372.222222222222,3033.4516483846323,2999.4806389410046
77,19.9,22.8,13.8,1.7,88.8,14.8,5.07,9.9,715.3846153846155,661.1474358974359,1005.5555555555557,959.0158840921189,797.575958932666
78,19.6,22.4,,1.3,90.4,14.8,6.39,9.3,1571.6282051282049,1459.8846153846155,1327.7777777777778,1233.8868643294675,1625.3665311653115
79,19.4,27.8,,3.3,65.8,14.8,22.8,6.5,3960.4615384615386,3803.5256410256407,4022.222222222222,4007.9788728729864,3700.933734625808
80,23.0,30.6,0.1,1.7,61.4,14.8,16.75,6.6,3458.51282051282,3410.0448717948716,3897.222222222222,3207.131795415078,3229.36561913696
81,20.4,25.9,,1.7,78.5,14.8,25.41,4.1,4632.557692307692,4655.346153846154,5438.888888888889,5084.845800225133,4723.642015843235
82,19.6,25.1,2.2,1.8,85.4,14.8,9.26,8.6,997.326923076923,944.3012820512819,1555.5555555555557,1344.8786522470034,1022.0253283302061
83,16.8,21.1,250.0,3.9,97.8,14.8,2.41,9.9,409.41025641025647,370.76282051282055,616.6666666666666,553.6343846049409,507.33286429018125
84,16.8,24.4,6.7,2.3,83.8,14.8,13.65,7.6,1863.2948717948716,1756.8653846153845,1905.5555555555557,1716.0124800265512,1786.1517094017095
85,18.2,29.9,,2.8,62.5,14.7,29.31,1.9,6764.532051282051,6583.141025641026,7136.111111111111,6758.480592987042,6414.660178236398
86,19.6,26.1,,1.8,77.1,14.7,21.24,7.8,4189.166666666666,4134.801282051281,4150.0,3858.0379633385364,4176.04268292683
87,18.0,26.7,0.5,1.4,73.3,14.7,26.75,6.4,5281.76923076923,5206.044871794872,5555.555555555557,5277.366309739296,5010.979101521784
88,19.5,29.6,,2.2,61.0,14.7,25.5,4.4,4969.948717948718,4920.942307692308,5116.666666666666,4833.651930221766,4831.7248540754645
89,21.7,28.5,,1.4,74.3,14.7,24.07,5.3,4065.326923076923,3979.6410256410254,4572.222222222222,4462.134600945272,3854.5391911611428
90,20.6,28.8,,1.4,76.3,14.7,22.54,5.5,3290.4615384615386,3211.25641025641,3369.4444444444443,3558.1177822403088,3181.0425786950177
91,21.9,27.3,0.4,2.2,76.1,14.7,23.55,5.0,2974.737179487179,2900.3717948717954,3052.7777777777783,2758.0473253453583,2786.4094486137164
92,21.6,25.5,,1.4,85.6,14.6,9.21,6.0,812.4166666666667,755.4807692307693,1011.1111111111113,853.0801086467761,780.1037888263496
93,21.0,24.3,22.5,1.4,94.5,14.6,5.07,9.6,998.3205128205129,925.7435897435897,1261.1111111111109,1093.1508274148723,1076.0206639566393
94,18.6,21.6,8.2,2.4,92.4,14.6,5.1,,1488.1538461538462,1378.25,1250.0,1207.210355859821,1549.7757452574524
95,16.9,22.9,0.7,1.2,85.0,14.6,14.01,,2132.826923076923,2007.198717948718,2477.777777777778,2279.443866761689,2202.2686574942672
96,17.8,19.5,49.0,1.3,96.4,14.6,3.73,7.3,642.9615384615386,586.7051282051282,736.1111111111111,685.5912174895616,725.3200177194078
97,17.0,19.7,42.2,2.6,95.5,14.6,6.54,9.1,1452.0320512820513,1337.3910256410254,1633.3333333333335,1516.918651206444,1524.4112987283718
98,16.5,22.7,0.0,1.3,83.9,14.5,12.29,6.4,1480.871794871795,1418.9871794871794,1166.6666666666665,1109.4979553089242,1449.5388002918492
99,14.8,27.0,,1.3,76.3,14.5,28.54,2.1,6533.410256410256,6429.583333333333,6991.666666666666,6633.3998042415615,6522.426151761518
100,16.8,27.4,,1.4,76.4,14.5,28.39,0.9,6569.955128205129,6466.608974358975,6969.444444444445,6602.457199792511,6397.760709818636
101,18.2,25.5,,1.4,80.3,14.5,21.52,5.5,3841.9230769230776,3806.8653846153848,4327.777777777777,4232.352024347047,3912.963023764853
102,19.2,25.6,0.0,1.1,82.6,14.4,12.5,8.6,2145.679487179487,2035.3525641025642,2416.6666666666665,2111.1487709239664,2123.3221805294975
103,22.7,30.5,0.0,2.5,67.5,14.4,6.75,9.0,1044.5,981.4294871794871,1055.5555555555557,977.2988429128062,1041.1768553262457
104,23.8,30.5,,2.4,64.1,14.4,26.8,6.1,5803.423076923076,5769.557692307692,5950.0,5854.616484211417,5344.915117402921
105,22.0,28.1,,1.1,78.5,14.4,13.51,9.4,2500.3205128205127,2342.7820512820513,2797.222222222222,2678.3533298660336,2436.4826975192827
106,19.8,24.1,30.1,1.3,91.9,14.3,5.89,10.0,935.2051282051282,872.3525641025641,1405.5555555555554,1421.6522934389411,1024.4566656243483
107,18.3,22.0,121.8,2.5,98.8,14.3,3.31,8.3,933.9358974358973,845.1730769230769,841.6666666666667,783.6840549857845,1001.5058109234939
108,20.2,21.4,54.5,1.8,99.8,14.3,3.18,8.8,468.72435897435895,427.93589743589746,775.0000000000002,712.9130530080716,556.1665363769022
109,19.6,24.4,4.8,1.6,92.4,14.3,12.58,7.5,1595.673076923077,1510.429487179487,1580.5555555555557,1602.9829082343604,1698.6253648113407
110,20.3,21.9,1.5,0.9,96.4,14.2,3.58,10.0,630.698717948718,574.9935897435897,375.0,410.4517094250017,668.8142067959142
111,20.3,22.3,3.9,0.7,96.4,14.2,4.63,9.6,1290.5576923076924,1186.429487179487,1041.6666666666667,1055.133162718314,1347.1419258248525
112,20.6,23.5,19.4,0.7,94.6,14.2,5.57,9.1,333.62820512820514,303.89743589743586,72.22222222222223,91.47631889215603,341.45088075880756
113,21.2,26.1,9.7,0.9,90.4,14.2,9.27,7.7,829.8333333333333,779.0064102564102,811.1111111111111,701.1532264556861,819.1822232645403
114,24.4,33.4,,2.3,60.0,14.1,24.89,4.3,5311.346153846154,5311.858974358975,5408.333333333334,5339.819464398741,5057.741114238066
115,24.4,30.5,0.8,2.0,74.6,14.1,9.24,9.1,992.4615384615386,929.3461538461539,1397.2222222222222,1040.328420707856,1039.6662757973731
116,23.7,33.0,3.9,1.6,76.0,14.1,18.35,8.4,4005.3974358974356,3961.8397435897436,4686.111111111111,4483.867895975373,3997.818828529195
117,24.1,29.3,10.3,3.6,70.9,14.0,1.96,10.0,221.21794871794873,203.85897435897436,152.7777777777778,119.98250222651174,261.1258338544924
118,23.9,28.8,4.7,1.5,83.5,14.0,6.04,9.9,811.1923076923076,741.3846153846154,1369.4444444444443,1060.8376837227681,853.4835479561089
119,21.8,24.5,7.9,0.9,94.9,14.0,2.73,10.0,403.14743589743586,372.74999999999994,608.3333333333334,418.572493993629,469.96948613716904
120,22.1,28.3,5.8,1.6,88.5,13.9,4.21,9.3,907.1987179487179,830.2820512820513,658.3333333333334,474.117867818739,935.0320394375271
121,22.2,28.7,0.3,1.5,76.5,13.9,6.84,9.0,1701.0576923076924,1583.5064102564104,1616.6666666666667,1453.1611731586001,1672.607619345424
122,21.4,22.5,8.4,0.6,93.8,13.9,3.7,8.5,172.72435897435895,157.71794871794873,116.66666666666669,163.52939829395774,192.01167396289347
